HOST_ID,HOST_ACCEPTANCE_RATE,HOST_LISTINGS_COUNT,HOST_TOTAL_LISTINGS_COUNT,LATITUDE,LONGITUDE,ACCOMMODATES,BATHROOMS,BEDROOMS,BEDS,SQUARE_FEET,GUESTS_INCLUDED,MINIMUM_NIGHTS,MAXIMUM_NIGHTS,MINIMUM_MINIMUM_NIGHTS,MAXIMUM_MINIMUM_NIGHTS,MINIMUM_MAXIMUM_NIGHTS,MAXIMUM_MAXIMUM_NIGHTS,MINIMUM_NIGHTS_AVG_NTM,MAXIMUM_NIGHTS_AVG_NTM,AVAILABILITY_30,AVAILABILITY_60,AVAILABILITY_90,AVAILABILITY_365,NUMBER_OF_REVIEWS,NUMBER_OF_REVIEWS_LTM,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_LOCATION,REVIEW_SCORES_VALUE,REVIEWS_PER_MONTH,HOST_RESPONSE_TIME,HOST_RESPONSE_RATE,HOST_IS_SUPERHOST,HOST_HAS_PROFILE_PIC,HOST_IDENTITY_VERIFIED,PROPERTY_TYPE,ROOM_TYPE,BED_TYPE,AMENITIES,PRICE,WEEKLY_PRICE,MONTHLY_PRICE,SECURITY_DEPOSIT,CLEANING_FEE,EXTRA_PEOPLE,FIRST_REVIEW,LAST_REVIEW,INSTANT_BOOKABLE,IS_BUSINESS_TRAVEL_READY,CANCELLATION_POLICY
244600805,,22.0,22.0,42.34929,-71.07058,2,1.0,0.0,1.0,,1,2,180,1,3,180,180,1.8,180.0,0,0,0,0,11,11,84.0,9.0,9.0,10.0,10.0,9.0,8.0,2.52,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics""}",$119.00,,,$300.00,$50.00,$0.00,2019-07-27,2019-11-24,t,f,strict_14_with_grace_period
244600805,,22.0,22.0,42.34739,-71.0696,1,1.0,1.0,1.0,,1,2,180,1,14,180,180,3.9,180.0,28,58,88,100,9,9,87.0,10.0,8.0,10.0,10.0,10.0,8.0,1.79,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator}",$101.00,,,$300.00,$45.00,$0.00,2019-07-07,2019-11-11,t,f,strict_14_with_grace_period
244600805,,22.0,22.0,42.34907,-71.06924,1,1.0,1.0,1.0,,1,2,180,1,14,180,180,3.9,180.0,28,58,88,101,13,13,88.0,10.0,9.0,10.0,9.0,10.0,9.0,2.71,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics""}",$100.00,,,$300.00,$45.00,$0.00,2019-07-14,2019-11-22,t,f,strict_14_with_grace_period
244600805,,22.0,22.0,42.34898,-71.07078,1,1.0,1.0,1.0,,2,2,180,1,3,180,180,2.0,180.0,26,51,75,88,11,11,87.0,9.0,9.0,10.0,10.0,9.0,8.0,3.17,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator}",$100.00,,,$300.00,$45.00,$0.00,2019-08-23,2019-11-12,t,f,strict_14_with_grace_period
244600805,,22.0,22.0,42.34917,-71.06868,2,1.0,1.0,1.0,,2,2,180,1,14,180,180,3.6,180.0,27,45,75,88,7,7,77.0,9.0,9.0,9.0,9.0,9.0,8.0,1.52,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics""}",$119.00,,,$300.00,$45.00,$0.00,2019-07-20,2019-11-05,t,f,strict_14_with_grace_period
244600805,,22.0,22.0,42.34909,-71.06923,3,1.0,1.0,1.0,,2,2,180,1,3,180,180,2.0,180.0,17,18,39,52,21,21,90.0,9.0,10.0,10.0,10.0,10.0,9.0,4.88,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",""Self check-in"",Keypad,""Hot water"",""Bed linens""}",$124.00,,,$300.00,$45.00,$0.00,2019-07-29,2019-11-19,t,f,strict_14_with_grace_period
244600805,,22.0,22.0,42.34938,-71.06916,2,1.0,1.0,1.0,,2,2,180,1,14,180,180,3.9,180.0,18,48,78,90,39,39,89.0,9.0,9.0,10.0,10.0,10.0,9.0,7.45,within an hour,100%,f,t,t,Apartment,Entire home/apt,Real Bed,"{Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics""}",$140.00,,,$300.00,$55.00,$0.00,2019-07-01,2019-11-26,t,f,strict_14_with_grace_period
244600805,,22.0,22.0,42.34858,-71.07045,1,0.5,1.0,1.0,,2,2,180,1,14,180,180,3.9,180.0,29,59,89,209,21,21,91.0,9.0,10.0,10.0,10.0,10.0,9.0,3.99,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Oven}",$109.00,,,$300.00,$45.00,$0.00,2019-06-30,2019-11-11,t,f,strict_14_with_grace_period
107434423,,1068.0,1068.0,42.33382,-71.10277,2,1.0,1.0,1.0,,1,92,1125,92,92,1125,1125,92.0,1125.0,30,60,90,365,0,0,,,,,,,,,within a few hours,97%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""Patio or balcony"",""Long term stays allowed""}",$93.00,,,,$150.00,$0.00,,,t,f,flexible
27672932,,1.0,1.0,42.32101,-71.06847,3,1.0,1.0,2.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,0,0,0,0,0,0,,,,,,,,,,,f,t,t,Townhouse,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water""}",$95.00,,,$0.00,$30.00,$20.00,,,t,f,flexible
270846829,,3.0,3.0,42.3369,-71.04496,4,1.0,1.0,3.0,,2,2,14,2,4,14,14,2.2,14.0,0,0,2,92,15,15,99.0,10.0,10.0,10.0,10.0,9.0,10.0,3.19,within an hour,100%,t,t,f,Bed and breakfast,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Hot water"",Refrigerator}",$175.00,,,$0.00,$0.00,$50.00,2019-07-17,2019-11-10,t,f,moderate
8015347,,5.0,5.0,42.2734,-71.16492,4,1.5,2.0,2.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,61,1,1,80.0,8.0,8.0,10.0,10.0,10.0,10.0,0.2,within an hour,100%,t,t,t,Guest suite,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""No stairs or steps to enter"",""No stairs or steps to enter""}",$170.00,,,$100.00,$40.00,$0.00,2019-07-06,2019-07-06,t,f,flexible
18409308,,4.0,4.0,42.35839,-71.1264,2,1.0,1.0,1.0,,2,1,14,1,2,14,14,1.1,14.0,6,36,66,138,17,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.95,within an hour,100%,t,t,f,House,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Free parking on premises"",Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware""}",$100.00,,,"$4,999.00",$35.00,$75.00,2019-08-24,2019-11-10,f,f,moderate
18409308,,4.0,4.0,42.36017,-71.12625,2,1.0,1.0,1.0,,2,1,14,1,1,1125,1125,1.0,1125.0,5,35,65,168,25,25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.82,within an hour,100%,t,t,f,House,Private room,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",""Free parking on premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Wide hallways"",""Well-lit path to entrance"",""Wide doorway to guest bathroom"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Wide entryway"",""Handheld shower head"",""Fixed grab bars for shower"",""Step-free shower""}",$90.00,,,"$4,999.00",$35.00,$75.00,2019-08-17,2019-11-24,f,f,moderate
271849582,,0.0,0.0,42.38019,-71.0272,6,1.0,3.0,3.0,,2,2,26,2,2,26,26,2.0,26.0,24,54,81,342,18,18,90.0,9.0,10.0,10.0,10.0,9.0,9.0,3.83,within an hour,100%,t,t,t,Apartment,Entire home/apt,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Wide hallways"",""Well-lit path to entrance"",""Wide entrance"",""Extra space around bed"",""Accessible-height bed"",""Wide doorway to guest bathroom"",""Wide entryway""}",$200.00,,,$500.00,$100.00,$28.00,2019-07-17,2019-11-17,f,f,strict_14_with_grace_period
261664879,,4.0,4.0,42.33641,-71.04891,6,1.0,3.0,3.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,180,19,19,81.0,8.0,8.0,9.0,9.0,9.0,8.0,3.73,within an hour,100%,f,f,f,Condominium,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$299.00,,,$200.00,$150.00,$0.00,2019-07-05,2019-11-17,t,f,strict_14_with_grace_period
272001812,,0.0,0.0,42.31285,-71.06257,2,1.0,1.0,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,17,44,71,145,29,29,95.0,10.0,10.0,10.0,10.0,9.0,10.0,8.97,within an hour,98%,t,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""Hair dryer"",Iron,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$50.00,,,$0.00,$0.00,$0.00,2019-08-30,2019-11-26,t,f,moderate
26988,,12.0,12.0,42.35739,-71.06155,3,1.0,1.0,1.0,,1,91,240,91,91,240,240,91.0,240.0,10,10,10,42,0,0,,,,,,,,,within a few hours,100%,t,t,f,Condominium,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Long term stays allowed"",""Wide hallways"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Wide entryway""}",$164.00,,,"$1,000.00",$250.00,$0.00,,,t,f,strict_14_with_grace_period
272437417,,2.0,2.0,42.3568,-71.13804,6,1.0,2.0,3.0,,2,2,16,2,2,16,16,2.0,16.0,0,0,0,0,8,8,93.0,9.0,9.0,10.0,9.0,9.0,9.0,1.75,within an hour,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",$279.00,,,$800.00,$135.00,$15.00,2019-07-21,2019-11-17,t,f,moderate
272522012,,1.0,1.0,42.38543,-71.00865,6,1.0,2.0,3.0,,4,1,1125,1,1,1125,1125,1.0,1125.0,0,0,2,163,30,30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,7.89,within an hour,100%,t,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private entrance"",""Hot water"",""Extra pillows and blankets"",Beachfront}",$170.00,,,$130.00,$75.00,$50.00,2019-08-13,2019-10-29,t,f,strict_14_with_grace_period
270119796,,2.0,2.0,42.34584,-71.07033,2,1.0,1.0,1.0,,1,1,28,1,1,1,28,1.0,26.2,27,51,81,353,0,0,,,,,,,,,within an hour,88%,f,t,f,Boutique hotel,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",$119.00,,,$0.00,$0.00,$0.00,,,t,f,flexible
261924568,,15.0,15.0,42.32509,-71.10516,1,2.0,1.0,5.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,19,49,79,354,0,0,,,,,,,,,within an hour,100%,f,t,f,House,Shared room,Real Bed,"{Wifi,""Air conditioning"",""Pets allowed"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Long term stays allowed"",""Wide hallways"",Ski-in/Ski-out,""Paid parking on premises""}",$35.00,,,,$30.00,$70.00,,,t,f,strict_14_with_grace_period
260306464,,1.0,1.0,42.34313,-71.09601,2,1.0,0.0,1.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,90,0,0,,,,,,,,,,,f,t,f,Condominium,Private room,Real Bed,"{Wifi,Kitchen,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hot water""}",$99.00,,,$0.00,$40.00,$10.00,,,t,f,strict_14_with_grace_period
101020460,,1.0,1.0,42.38887,-71.00674,5,2.0,2.0,3.0,,1,1,14,1,1,14,14,1.0,14.0,15,45,75,321,19,19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,within a few hours,100%,f,t,f,Condominium,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Wide hallways"",""Wide entrance for guests"",""Well-lit path to entrance"",""Extra space around bed"",""Handheld shower head""}",$215.00,,,$0.00,$50.00,$0.00,2019-09-01,2019-12-01,f,f,flexible
270119796,,2.0,2.0,42.34748,-71.07093,2,1.0,1.0,1.0,,1,1,28,1,1,1,28,1.0,26.2,26,56,86,355,0,0,,,,,,,,,within an hour,88%,f,t,f,Boutique hotel,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",""Pets allowed"",Elevator,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance""}",$139.00,,,$0.00,$0.00,$0.00,,,t,f,flexible
155595193,,4.0,4.0,42.35033,-71.08719,2,1.0,0.0,1.0,,1,33,1125,33,33,1125,1125,33.0,1125.0,29,59,89,361,0,0,,,,,,,,,within a few hours,100%,t,t,f,Condominium,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$179.00,,,$500.00,$145.00,$0.00,,,f,f,strict_14_with_grace_period
107434423,,1068.0,1068.0,42.35952,-71.06387,2,1.0,1.0,1.0,,1,92,1125,32,92,1125,1125,89.4,1125.0,9,9,9,195,0,0,,,,,,,,,within a few hours,97%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""Long term stays allowed""}",$110.00,,,,$150.00,$0.00,,,t,f,flexible
107434423,,1068.0,1068.0,42.35814,-71.06571,2,1.0,0.0,1.0,,1,92,1125,92,92,1125,1125,92.0,1125.0,13,13,13,168,0,0,,,,,,,,,within a few hours,97%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Oven,""Long term stays allowed""}",$79.00,,,,$150.00,$0.00,,,t,f,flexible
273024601,,1.0,1.0,42.35315,-71.07683,2,1.0,0.0,1.0,,2,2,10,2,2,10,10,2.0,10.0,12,35,65,65,38,38,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.97,within an hour,88%,t,t,f,Condominium,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove}",$150.00,,,$250.00,$75.00,$0.00,2019-07-15,2019-11-16,f,f,moderate
33187416,,1.0,1.0,42.30063,-71.05052,2,2.0,1.0,1.0,,2,1,14,1,1,14,14,1.0,14.0,26,56,86,359,12,12,83.0,10.0,9.0,10.0,9.0,9.0,9.0,2.61,within an hour,100%,f,t,f,House,Private room,Real Bed,"{TV,Wifi,""Free parking on premises"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Keypad,""Private entrance"",""Hot water"",""Extra pillows and blankets"",Microwave,""Single level home"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Wide hallways"",""Wide entrance for guests"",""Flat path to guest entrance"",""No stairs or steps to enter"",""Extra space around bed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Handheld shower head"",""Step-free shower"",""Shower chair""}",$50.00,,,$0.00,$60.00,$65.00,2019-07-20,2019-10-07,t,f,strict_14_with_grace_period
247641760,,7.0,7.0,42.33465,-71.08287,4,1.0,1.0,5.0,,1,91,1125,91,91,1125,1125,91.0,1125.0,30,60,90,269,1,1,100.0,10.0,10.0,10.0,8.0,8.0,10.0,1.0,within an hour,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout""}",$350.00,,,,,$0.00,2019-11-29,2019-11-29,f,f,strict_14_with_grace_period
107434423,,1068.0,1068.0,42.34849,-71.09005,2,1.0,0.0,1.0,,1,92,1125,92,92,1125,1125,92.0,1125.0,0,0,29,304,0,0,,,,,,,,,within a few hours,97%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""Long term stays allowed""}",$119.00,,,,$150.00,$0.00,,,t,f,flexible
133407298,,22.0,22.0,42.36331,-71.0626,2,1.0,1.0,1.0,,1,2,1125,2,2,1125,1125,2.0,1125.0,28,58,86,86,14,14,94.0,9.0,10.0,9.0,9.0,10.0,9.0,2.92,within an hour,99%,t,t,f,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""High chair"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",$109.00,,,$0.00,$60.00,$0.00,2019-07-14,2019-11-14,f,f,strict_14_with_grace_period
261924568,,15.0,15.0,42.32525,-71.10496,5,2.0,1.0,5.0,,5,1,1125,1,1,1125,1125,1.0,1125.0,28,55,85,360,3,3,67.0,10.0,7.0,10.0,10.0,8.0,9.0,1.58,within an hour,100%,f,t,f,House,Private room,Real Bed,"{Wifi,""Air conditioning"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Long term stays allowed"",""Wide hallways"",Ski-in/Ski-out,""Paid parking on premises""}",$55.00,,,,$50.00,$15.00,2019-10-09,2019-11-18,t,f,strict_14_with_grace_period
261924568,,15.0,15.0,42.32519,-71.10537,1,2.0,1.0,5.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,3,33,63,338,12,12,88.0,10.0,9.0,9.0,10.0,9.0,9.0,2.75,within an hour,100%,f,t,f,House,Shared room,Real Bed,"{Wifi,""Air conditioning"",""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Long term stays allowed"",""Wide hallways"",Ski-in/Ski-out,""Paid parking on premises""}",$40.00,,,,$30.00,$70.00,2019-07-27,2019-10-27,t,f,strict_14_with_grace_period
107434423,,1068.0,1068.0,42.34885,-71.09032,2,1.0,0.0,1.0,,1,92,1125,32,92,1125,1125,53.8,1125.0,0,0,0,88,0,0,,,,,,,,,within a few hours,97%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,Kitchen,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Oven,""BBQ grill"",""Long term stays allowed""}",$196.00,,,,$150.00,$0.00,,,t,f,flexible
