HOST_ID,HOST_ACCEPTANCE_RATE,HOST_LISTINGS_COUNT,HOST_TOTAL_LISTINGS_COUNT,LATITUDE,LONGITUDE,ACCOMMODATES,BATHROOMS,BEDROOMS,BEDS,SQUARE_FEET,GUESTS_INCLUDED,MINIMUM_NIGHTS,MAXIMUM_NIGHTS,MINIMUM_MINIMUM_NIGHTS,MAXIMUM_MINIMUM_NIGHTS,MINIMUM_MAXIMUM_NIGHTS,MAXIMUM_MAXIMUM_NIGHTS,MINIMUM_NIGHTS_AVG_NTM,MAXIMUM_NIGHTS_AVG_NTM,AVAILABILITY_30,AVAILABILITY_60,AVAILABILITY_90,AVAILABILITY_365,NUMBER_OF_REVIEWS,NUMBER_OF_REVIEWS_LTM,REVIEW_SCORES_RATING,REVIEW_SCORES_ACCURACY,REVIEW_SCORES_CLEANLINESS,REVIEW_SCORES_CHECKIN,REVIEW_SCORES_COMMUNICATION,REVIEW_SCORES_LOCATION,REVIEW_SCORES_VALUE,REVIEWS_PER_MONTH,HOST_RESPONSE_TIME,HOST_RESPONSE_RATE,HOST_IS_SUPERHOST,HOST_HAS_PROFILE_PIC,HOST_IDENTITY_VERIFIED,PROPERTY_TYPE,ROOM_TYPE,BED_TYPE,AMENITIES,PRICE,WEEKLY_PRICE,MONTHLY_PRICE,SECURITY_DEPOSIT,CLEANING_FEE,EXTRA_PEOPLE,FIRST_REVIEW,LAST_REVIEW,INSTANT_BOOKABLE,IS_BUSINESS_TRAVEL_READY,CANCELLATION_POLICY
107434423,,1051.0,1051.0,42.3637,-71.08836,2,1.0,0,1.0,,1,30,60,32,32,60,60,32.0,60.0,0,0,0,157,0,0,,,,,,,,,within a few hours,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""BBQ grill"",""Long term stays allowed""}",$179.00,,,,$150.00,$0.00,,,t,f,flexible
107434423,,1051.0,1051.0,42.36359,-71.08863,2,1.0,1,1.0,,1,30,60,32,32,60,60,32.0,60.0,30,60,90,365,0,0,,,,,,,,,within a few hours,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""BBQ grill"",""Long term stays allowed""}",$105.00,,,,$150.00,$0.00,,,t,f,flexible
107434423,,1051.0,1051.0,42.36252,-71.08855,4,2.0,2,2.0,,2,30,60,32,32,60,60,32.0,60.0,0,30,60,335,0,0,,,,,,,,,within a few hours,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""BBQ grill"",""Long term stays allowed""}",$222.00,,,,$175.00,$0.00,,,t,f,flexible
107434423,,1051.0,1051.0,42.3623,-71.08865,2,1.0,0,1.0,,1,30,60,32,32,60,60,32.0,60.0,0,0,0,190,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17,within a few hours,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""BBQ grill"",""Long term stays allowed""}",$190.00,,,,$150.00,$0.00,2019-06-08,2019-06-08,t,f,flexible
107434423,,1051.0,1051.0,42.36258,-71.08814,2,1.0,1,1.0,,1,30,60,32,32,60,60,32.0,60.0,0,0,0,147,0,0,,,,,,,,,within a few hours,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""BBQ grill"",""Long term stays allowed""}",$239.00,,,,$150.00,$0.00,,,t,f,flexible
107434423,,1051.0,1051.0,42.36241,-71.08859,2,1.0,0,1.0,,1,30,60,32,32,60,60,32.0,60.0,1,24,54,329,0,0,,,,,,,,,within a few hours,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""BBQ grill"",""Long term stays allowed""}",$103.00,,,,$150.00,$0.00,,,t,f,flexible
4119669,,3.0,3.0,42.37134,-71.09258,3,1.0,2,2.0,,1,30,60,30,30,1125,1125,30.0,1125.0,4,4,27,27,5,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.38,within an hour,100%,t,t,t,Guest suite,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",""Garden or backyard"",""Long term stays allowed""}",$115.00,,,"$1,800.00",$55.00,$20.00,2019-08-10,2019-10-27,f,f,moderate
66569066,,1.0,1.0,42.38648,-71.12385,4,1.0,1,2.0,,2,2,27,2,2,27,27,2.0,27.0,19,48,78,78,46,46,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.88,within an hour,100%,t,t,f,House,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven}",$179.00,,,$100.00,$80.00,$20.00,2019-02-17,2019-11-11,f,f,strict_14_with_grace_period
683346,,1.0,1.0,42.37095,-71.11094,2,1.0,1,1.0,,1,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.37,,,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Iron,""Laptop friendly workspace""}",$50.00,,,$0.00,$60.00,$0.00,2019-01-03,2019-05-31,f,f,flexible
7939865,,1.0,1.0,42.36078,-71.10371,2,1.0,1,1.0,,1,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,6,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.85,within an hour,100%,f,t,t,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Hot tub"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",$108.00,,,,,$0.00,2019-04-30,2019-09-15,t,f,flexible
107434423,,1051.0,1051.0,42.36228,-71.08899,2,1.0,0,1.0,,1,30,60,32,32,60,60,32.0,60.0,25,55,85,360,0,0,,,,,,,,,within a few hours,96%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Self check-in"",Lockbox,""Private entrance"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,Oven,""BBQ grill"",""Long term stays allowed""}",$96.00,,,,$150.00,$0.00,,,t,f,flexible
29246366,,1.0,1.0,42.36939,-71.11548,3,2.0,1,2.0,,1,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.12,,,f,t,t,Apartment,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox}",$70.00,,,,,$0.00,2019-03-30,2019-03-30,t,f,flexible
31191979,,3.0,3.0,42.36635,-71.10673,5,1.0,2,3.0,,2,3,17,3,3,17,17,3.0,17.0,0,0,0,0,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,,,t,t,t,Apartment,Entire home/apt,Real Bed,"{Wifi,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water""}",$80.00,,,$500.00,$20.00,$30.00,2018-12-24,2018-12-24,f,f,moderate
102032546,,2.0,2.0,42.37087,-71.11609,2,1.0,0,1.0,,1,5,1125,5,5,1125,1125,5.0,1125.0,0,0,0,0,1,1,100.0,6.0,10.0,10.0,10.0,10.0,10.0,0.09,,,f,t,t,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Iron,""Laptop friendly workspace"",""Hot water"",Other,""Paid parking on premises""}",$89.00,,,$0.00,$25.00,$0.00,2019-01-03,2019-01-03,t,f,flexible
3191381,,1.0,1.0,42.36679,-71.11307,4,1.0,1,1.0,,2,2,90,2,2,90,90,2.0,90.0,5,16,20,206,6,6,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.54,within a day,100%,t,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,Kitchen,""Paid parking off premises"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Well-lit path to entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter""}",$180.00,,,$0.00,$50.00,$40.00,2018-12-30,2019-10-06,f,f,flexible
43838838,,1.0,1.0,42.35597,-71.11167,4,1.0,1,1.0,,1,3,10,3,3,10,10,3.0,10.0,0,0,0,0,4,4,93.0,9.0,10.0,10.0,10.0,10.0,9.0,0.43,within a day,100%,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$125.00,,,$0.00,$75.00,$0.00,2019-02-24,2019-11-11,f,f,flexible
17514095,,3.0,3.0,42.38211,-71.13829,6,2.0,3,4.0,,4,3,10,3,3,10,10,3.0,10.0,0,0,0,0,0,0,,,,,,,,,,,t,t,t,House,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance""}",$285.00,,,$0.00,$100.00,$25.00,,,f,f,flexible
9365589,,3.0,3.0,42.38861,-71.12755,2,1.0,1,1.0,,2,1,93,1,1,93,93,1.0,93.0,7,37,46,46,65,65,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6.57,within an hour,100%,t,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics""}",$84.00,,,$0.00,$50.00,$0.00,2019-02-03,2019-11-08,t,f,moderate
31191979,,3.0,3.0,42.36579,-71.10739,4,1.0,1,2.0,,2,2,17,2,2,17,17,2.0,17.0,0,0,0,0,0,0,,,,,,,,,,,t,t,t,Apartment,Private room,Real Bed,"{Wifi,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water""}",$67.00,,,$500.00,$20.00,$30.00,,,t,f,moderate
17514095,,3.0,3.0,42.38223,-71.13647,3,1.0,1,2.0,,2,2,14,2,2,14,14,2.0,14.0,0,0,0,0,9,9,89.0,9.0,9.0,10.0,10.0,10.0,9.0,1.19,,,t,t,t,House,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox,Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Wide hallways"",""Wide entrance for guests"",""No stairs or steps to enter"",""Wide entrance"",""No stairs or steps to enter"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""No stairs or steps to enter"",""Wide entryway"",""Paid parking on premises""}",$90.00,,,$0.00,$30.00,$20.00,2019-04-15,2019-06-11,f,f,moderate
17514095,,3.0,3.0,42.38372,-71.13771,1,1.0,1,1.0,,1,2,20,2,2,20,20,2.0,20.0,0,0,0,0,20,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.87,,,t,t,t,House,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Wide hallways"",""Wide entrance for guests"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Wide entrance"",""Accessible-height bed"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Wide entryway"",""Paid parking on premises""}",$40.00,,,$0.00,$25.00,$20.00,2019-01-10,2019-05-12,f,f,moderate
229733168,,1.0,1.0,42.37119,-71.07898,6,1.0,0,2.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,0,0,,,,,,,,,,,f,t,f,Apartment,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Essentials,""Lock on bedroom door"",Hangers,Iron}",$132.00,,,,$55.00,$0.00,,,t,f,flexible
2478571,,1.0,1.0,42.37011,-71.08898,5,2.0,3,3.0,,1,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,0,0,,,,,,,,,,,f,t,t,Condominium,Entire home/apt,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Iron,""Laptop friendly workspace"",""Private entrance""}",$131.00,,,,,$0.00,,,f,f,flexible
45224133,,11.0,11.0,42.37891,-71.12026,4,1.0,1,2.0,,2,3,1125,3,3,1125,1125,3.0,1125.0,30,36,36,36,19,19,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.73,within an hour,96%,t,t,t,Apartment,Entire home/apt,Real Bed,"{Wifi,Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",$89.00,,,$250.00,$50.00,$15.00,2019-01-01,2019-11-03,f,f,flexible
21895566,,22.0,22.0,42.36766,-71.10151,1,2.0,1,1.0,,1,30,1125,30,30,1125,1125,30.0,1125.0,12,42,72,347,2,2,90.0,10.0,10.0,10.0,8.0,10.0,9.0,0.55,within a few hours,80%,f,t,t,Apartment,Private room,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water""}",$61.00,,,,,$10.00,2019-08-10,2019-10-02,t,f,strict_14_with_grace_period
231351946,,2.0,2.0,42.38424,-71.11563,2,1.0,1,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,17,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.56,,,f,t,f,Apartment,Private room,Real Bed,"{Wifi,Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens""}",$99.00,,,$150.00,$20.00,$15.00,2019-01-05,2019-06-22,t,f,strict_14_with_grace_period
81016862,,2.0,2.0,42.38383,-71.13103,2,2.0,1,1.0,,1,4,1125,4,4,1125,1125,4.0,1125.0,0,23,53,53,19,19,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.89,within an hour,100%,t,t,f,Condominium,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,""Free street parking"",""Hot tub"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Private living room"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven}",$70.00,,,$0.00,$25.00,$10.00,2019-01-29,2019-10-22,f,f,strict_14_with_grace_period
5111738,,1.0,1.0,42.3901,-71.11861,1,1.0,1,1.0,,1,4,1125,4,4,1125,1125,4.0,1125.0,0,0,0,0,4,4,85.0,10.0,7.0,9.0,9.0,10.0,9.0,0.39,,,f,t,t,Condominium,Private room,Real Bed,"{Wifi,""Air conditioning"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Laptop friendly workspace"",""Self check-in"",Keypad,""Hot water"",Microwave,Refrigerator,Oven,Stove}",$66.00,,,,$15.00,$0.00,2019-01-23,2019-04-20,t,f,flexible
232643348,,1.0,1.0,42.37072,-71.09719,2,1.0,1,1.0,,1,1,1125,1,1,1125,1125,1.0,1125.0,21,50,80,174,26,26,87.0,9.0,9.0,10.0,9.0,10.0,9.0,2.36,within an hour,100%,f,t,f,House,Private room,Real Bed,"{TV,Wifi,Kitchen,Heating,Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",$39.00,,,$0.00,$29.00,$12.00,2019-01-01,2019-10-19,f,f,strict_14_with_grace_period
50523240,,1.0,1.0,42.37845,-71.12024,2,1.0,1,1.0,,1,25,120,25,25,120,120,25.0,120.0,0,0,0,0,1,1,,,,,,,,0.1,,,f,t,t,Apartment,Private room,Real Bed,"{Wifi,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",Microwave,Refrigerator,""Cooking basics"",Stove,""Long term stays allowed"",""Cleaning before checkout""}",$60.00,,,,$20.00,$30.00,2019-02-04,2019-02-04,f,f,strict_14_with_grace_period
232252353,,11.0,11.0,42.37258,-71.12297,2,3.0,1,1.0,,1,30,1125,2,30,1125,1125,26.7,1125.0,16,25,55,235,30,30,96.0,10.0,9.0,10.0,10.0,10.0,9.0,3.11,within an hour,100%,f,t,f,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",$89.00,,,$0.00,$20.00,$20.00,2019-02-11,2019-09-24,t,f,strict_14_with_grace_period
232252353,,11.0,11.0,42.37251,-71.12281,2,1.0,1,1.0,,1,30,1125,4,30,1125,1125,23.7,1125.0,0,18,48,228,14,14,76.0,8.0,7.0,10.0,9.0,10.0,8.0,1.36,within an hour,100%,f,t,f,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",$89.00,,,$0.00,$20.00,$20.00,2019-01-23,2019-08-31,t,f,strict_14_with_grace_period
232252353,,11.0,11.0,42.37363,-71.12241,2,3.0,1,1.0,,1,30,1125,1,30,1125,1125,23.6,1125.0,11,22,52,232,27,27,96.0,9.0,9.0,10.0,9.0,10.0,10.0,2.7,within an hour,100%,f,t,f,Apartment,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",$89.00,,,$0.00,$20.00,$20.00,2019-01-31,2019-10-25,t,f,strict_14_with_grace_period
7174482,,1.0,1.0,42.37012,-71.1059,2,1.0,1,1.0,,1,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,58,0,0,,,,,,,,,within a day,100%,f,t,f,Condominium,Private room,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room""}",$35.00,,,,,$0.00,,,f,f,flexible
21895566,,22.0,22.0,42.36561,-71.10324,1,2.0,1,1.0,,8,30,1125,30,30,1125,1125,30.0,1125.0,4,34,64,339,6,6,90.0,10.0,9.0,10.0,9.0,10.0,9.0,0.89,within a few hours,80%,f,t,t,Apartment,Private room,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water""}",$75.00,,,,,$0.00,2019-05-08,2019-09-05,t,f,strict_14_with_grace_period
49043698,,1.0,1.0,42.37863,-71.12237,3,1.0,1,1.0,,1,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,4,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39,,,f,t,f,Apartment,Entire home/apt,Real Bed,"{Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Self check-in"",Lockbox}",$120.00,,,,,$0.00,2019-01-20,2019-04-28,t,f,flexible
5938188,,3.0,3.0,42.36881,-71.09338,1,1.0,1,1.0,,1,30,1125,30,30,1125,1125,30.0,1125.0,29,59,89,269,0,0,,,,,,,,,within a day,100%,f,t,t,Condominium,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Laptop friendly workspace"",""Private living room""}",$70.00,,,,,$0.00,,,f,f,strict_14_with_grace_period
232252353,,11.0,11.0,42.37205,-71.1242,2,1.0,1,2.0,,1,30,1125,2,30,1125,1125,23.5,1125.0,8,38,68,244,30,30,87.0,9.0,8.0,9.0,9.0,10.0,9.0,2.83,within an hour,100%,f,t,f,Apartment,Private room,Real Bed,"{TV,Wifi,Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Keypad}",$55.00,,,$0.00,$20.00,$20.00,2019-01-13,2019-08-31,t,f,strict_14_with_grace_period
222601907,,3.0,3.0,42.36883,-71.09454,2,1.5,1,1.0,,1,28,1125,28,28,1125,1125,28.0,1125.0,3,9,39,219,4,4,100.0,10.0,8.0,10.0,10.0,10.0,9.0,0.56,within an hour,100%,t,t,f,House,Private room,Real Bed,"{Wifi,""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Hot water"",""Bed linens"",""Extra pillows and blankets""}",$68.00,,,,$100.00,$40.00,2019-04-26,2019-09-01,f,f,strict_14_with_grace_period
